file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\java\BciBlockMapping.java,jdk.graal.compiler.java.BciBlockMapping$BciBlock,innerclass,7,7,0,7,68,1,0,25,593,0.90158737,0.0,0.0,42,0,33,2,1,6,40,0,0,0,15,0,0,7,0,8,1,0,0,274,36,3,12,2,0,16,7,34,3,20,2,0,1,0,126,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\annotation\AnnotationValueSupport.java,jdk.graal.compiler.annotation.AnnotationValueSupport,class,17,20,3,17,34,1,0,37,64,0.8333333,0.0,0.0,12,10,10,2,0,0,10,0,0,0,1,1,1,0,0,0,1,0,13,107,21,2,8,1,0,11,0,18,3,19,3,0,0,1,159,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\truffle\test\AssumptionPartialEvaluationTest.java,jdk.graal.compiler.truffle.test.AssumptionPartialEvaluationTest$NeverValidAssumptionCutsTestNode,innerclass,4,4,0,4,4,2,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,18,3,0,0,0,0,0,3,1,0,1,2,0,0,0,15,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\lir\amd64\vector\AMD64VectorUnary.java,jdk.graal.compiler.lir.amd64.vector.AMD64VectorUnary$AVXUnaryRROp,innerclass,11,11,0,11,2,4,0,3,0,0.125,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,1,1,1,2,0,2,0,1,15,0,0,0,0,0,0,0,4,0,4,0,0,0,0,28,25,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\truffle\test\NeverInlineFailedTest.java,jdk.graal.compiler.truffle.test.NeverInlineFailedTest,class,8,9,1,8,3,4,0,26,3,0.0,0.0,0.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,131,0,0,0,1,1,12,2,10,1,10,2,1,3,1,43,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\core\test\ZeroSignExtendTest.java,jdk.graal.compiler.core.test.ZeroSignExtendTest,class,6,7,1,6,7,2,0,1,21,0.0,0.0,0.0,7,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,106,6,0,0,0,12,6,124,78,12,12,0,0,0,0,24,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\jtt\bytecode\BC_checkcast02.java,jdk.graal.compiler.jtt.bytecode.BC_checkcast02$TestClass,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler.test\src\jdk\graal\compiler\truffle\test\OptimizedOSRLoopNodeTest.java,jdk.graal.compiler.truffle.test.OptimizedOSRLoopNodeTest,class,34,35,1,34,38,23,0,55,0,0.77037036,0.0,0.0,27,3,25,2,0,0,25,0,0,0,5,2,1,4,0,0,2,0,96,549,2,5,2,4,0,15,69,70,28,76,2,2,12,11,173,1,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\lir\amd64\AMD64Binary.java,jdk.graal.compiler.lir.amd64.AMD64Binary$MemoryTwoOp,innerclass,19,19,0,19,8,3,0,11,0,0.45714286,0.0,0.0,5,0,5,0,0,0,5,0,0,0,7,1,1,2,4,0,3,0,4,39,3,0,2,0,0,0,0,8,0,7,1,0,0,0,54,9,0
C:\lab02_clones\oracle_graal\compiler\src\jdk.graal.compiler\src\jdk\graal\compiler\core\common\util\FrequencyEncoder.java,jdk.graal.compiler.core.common.util.FrequencyEncoder$VerifyingFrequencyEncoder,innerclass,4,4,0,4,2,2,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,8,0
