file,class,type,cbo,dit,lcom,loc,methods
\core\src\main\java\io\questdb\cairo\TableReaderMetadataTransitionIndex.java,TableReaderMetadataTransitionIndex,class,1,1,0.23,65,5
\core\src\main\java\io\questdb\cairo\TableSnapshotRestore.java,TableSnapshotRestore,class,39,1,0.95,1010,20
\core\src\main\java\io\questdb\cairo\TableStructure.java,TableStructure,class,2,1,0.48,96,1
\core\src\main\java\io\questdb\cairo\TableToken.java,TableToken,class,7,1,0.76,205,15
\core\src\main\java\io\questdb\cairo\TableUtils.java,TableUtils,class,59,1,0.98,2320,117
\core\src\main\java\io\questdb\cairo\TableWriter.java,TableWriter,class,125,1,1.0,11928,339
\core\src\main\java\io\questdb\cairo\TableWriterAPI.java,TableWriterAPI,class,6,2,0.69,159,5
\core\src\main\java\io\questdb\cairo\TableWriterMetadata.java,TableWriterMetadata,class,8,2,0.84,320,21
\core\src\main\java\io\questdb\cairo\TableWriterMetrics.java,TableWriterMetrics,class,4,1,0.54,109,10
\core\src\main\java\io\questdb\cairo\TableWriterSegmentCopyInfo.java,TableWriterSegmentCopyInfo,class,5,1,0.71,173,17
\core\src\main\java\io\questdb\cairo\TableWriterSegmentFileCache.java,TableWriterSegmentFileCache,class,23,1,0.86,362,12
\core\src\main\java\io\questdb\cairo\TestSink.java,TestSink,class,3,1,0,43,1
\core\src\main\java\io\questdb\cairo\TickCalendarService.java,TickCalendarService,class,2,1,0.06,53,1
\core\src\main\java\io\questdb\cairo\TickCalendarServiceFactory.java,TickCalendarServiceFactory,class,1,1,0,36,1
\core\src\main\java\io\questdb\cairo\TimestampDateFormatFactory.java,TimestampDateFormatFactory,class,1,1,0,31,1
\core\src\main\java\io\questdb\cairo\TimestampDriver.java,TimestampDriver,class,23,1,0.92,632,3
\core\src\main\java\io\questdb\cairo\TimestampFinder.java,TimestampFinder,class,1,1,0.52,105,1
\core\src\main\java\io\questdb\cairo\TxnScoreboard.java,TxnScoreboard,class,1,2,0.18,61,1
\core\src\main\java\io\questdb\cairo\TxnScoreboardPool.java,TxnScoreboardPool,class,2,2,0,42,1
