file,class,type,cbo,dit,lcom,loc,methods
\test\jdk\sun\security\mscapi\ProviderClassOption.java,ProviderClassOption,class,1,1,0,40,1
\test\jdk\sun\security\mscapi\PublicKeyInterop.java,PublicKeyInterop,class,5,1,0.6,124,3
\test\jdk\sun\security\mscapi\RSAEncryptDecrypt.java,RSAEncryptDecrypt,class,5,1,0.37,79,2
\test\jdk\sun\security\mscapi\SetDupNameEntry.java,SetDupNameEntry,class,7,1,0.49,98,2
\test\jdk\sun\security\mscapi\ShortRSAKeyWithinTLS.java,ShortRSAKeyWithinTLS,class,12,1,0.89,454,12
\test\jdk\sun\security\mscapi\SignatureOffsets.java,SignatureOffsets,class,3,1,0.09,55,1
\test\jdk\sun\security\mscapi\SignedObjectChain.java,SignedObjectChain,class,1,2,0.19,62,2
\test\jdk\sun\security\mscapi\SignUsingNONEwithRSA.java,SignUsingNONEwithRSA,class,6,1,0.8,252,4
\test\jdk\sun\security\mscapi\SignUsingSHA2withRSA.java,SignUsingSHA2withRSA,class,5,1,0.73,185,3
\test\jdk\sun\security\mscapi\SmallPrimeExponentP.java,SmallPrimeExponentP,class,7,1,0.55,112,2
\test\jdk\sun\security\mscapi\VeryLongAlias.java,VeryLongAlias,class,11,1,0.58,120,2
\test\jdk\sun\security\mscapi\nonUniqueAliases\NonUniqueAliases.java,NonUniqueAliases,class,5,1,0.52,105,2
\test\jdk\sun\security\pkcs\EncryptedPrivateKeyInfo\EncryptedPKInfoEqualsHashCode.java,EncryptedPKInfoEqualsHashCode,class,3,1,0.25,67,1
\test\jdk\sun\security\pkcs\pkcs10\PKCS10AttrEncoding.java,PKCS10AttrEncoding,class,13,1,0.65,143,1
\test\jdk\sun\security\pkcs\pkcs10\PKCS10AttributeReader.java,PKCS10AttributeReader,class,9,1,0.62,131,1
\test\jdk\sun\security\pkcs\pkcs7\MLDSADigestConformance.java,MLDSADigestConformance,class,11,1,0.52,105,1
\test\jdk\sun\security\pkcs\pkcs7\NewSigAlg.java,NewSigAlg,class,3,1,0.02,51,1
\test\jdk\sun\security\pkcs\pkcs7\PKCS7VerifyTest.java,PKCS7VerifyTest,class,13,1,0.58,120,1
\test\jdk\sun\security\pkcs\pkcs7\SignerOrder.java,SignerOrder,class,24,1,0.82,275,10
\test\jdk\sun\security\pkcs\pkcs7\TwoHash.java,TwoHash,class,5,1,0.37,79,1
\test\jdk\sun\security\pkcs\pkcs8\LongPKCS8orX509KeySpec.java,LongPKCS8orX509KeySpec,class,7,1,0.04,52,1
\test\jdk\sun\security\pkcs\pkcs8\PKCS8Test.java,PKCS8Test,class,10,1,0.65,143,2
\test\jdk\sun\security\pkcs\pkcs8\TestLeadingZeros.java,TestLeadingZeros,class,5,1,0.4,83,2
\test\jdk\sun\security\pkcs\pkcs9\ChallengePassStringFmt.java,ChallengePassStringFmt,class,4,1,0.54,109,1
\test\jdk\sun\security\pkcs\pkcs9\EncodeDecode.java,EncodeDecode,class,15,1,0.63,135,1
\test\jdk\sun\security\pkcs\pkcs9\PKCS9AttrTypeTests.java,PKCS9AttrTypeTests,class,6,1,0.77,217,1
\test\jdk\sun\security\pkcs\pkcs9\UnknownAttribute.java,UnknownAttribute,class,6,1,0.4,84,1
\test\jdk\sun\security\pkcs\pkcs9\UnstructuredName.java,UnstructuredName,class,2,1,0.21,63,1
\test\jdk\sun\security\pkcs11\PKCS11Test.java,PKCS11Test,class,38,1,0.95,937,26
\test\jdk\sun\security\pkcs11\PSSUtil.java,PSSUtil,class,6,1,0.4,84,3
\test\jdk\sun\security\pkcs11\SampleTest.java,SampleTest,class,1,2,0,45,1
\test\jdk\sun\security\pkcs11\SecmodTest.java,SecmodTest,class,3,2,0.48,97,2
\test\jdk\sun\security\pkcs11\Cipher\CancelMultipart.java,CancelMultipart,class,8,2,0.74,189,11
\test\jdk\sun\security\pkcs11\Cipher\EncryptionPadding.java,EncryptionPadding,class,6,2,0.52,105,3
\test\jdk\sun\security\pkcs11\Cipher\PBECipher.java,PBECipher,class,14,2,0.79,238,14
\test\jdk\sun\security\pkcs11\Cipher\ReinitCipher.java,ReinitCipher,class,5,2,0.33,75,1
\test\jdk\sun\security\pkcs11\Cipher\Test4512704.java,Test4512704,class,8,2,0.35,77,2
\test\jdk\sun\security\pkcs11\Cipher\TestChaChaPoly.java,TestChaChaPoly,class,16,1,0.84,320,12
\test\jdk\sun\security\pkcs11\Cipher\TestChaChaPolyKAT.java,TestChaChaPolyKAT,class,14,2,0.79,235,9
\test\jdk\sun\security\pkcs11\Cipher\TestChaChaPolyNoReuse.java,TestChaChaPolyNoReuse,class,15,2,0.82,271,12
\test\jdk\sun\security\pkcs11\Cipher\TestChaChaPolyOutputSize.java,TestChaChaPolyOutputSize,class,9,2,0.69,163,5
\test\jdk\sun\security\pkcs11\Cipher\TestCICOWithGCM.java,TestCICOWithGCM,class,12,2,0.57,116,2
\test\jdk\sun\security\pkcs11\Cipher\TestCICOWithGCMAndAAD.java,TestCICOWithGCMAndAAD,class,6,2,0.59,122,2
\test\jdk\sun\security\pkcs11\Cipher\TestCipherMode.java,TestCipherMode,class,15,2,0.74,191,5
\test\jdk\sun\security\pkcs11\Cipher\TestCipherTextStealingMultipart.java,TestCipherTextStealingMultipart,class,10,2,0.8,255,11
\test\jdk\sun\security\pkcs11\Cipher\TestDisabledAlgorithms.java,TestDisabledAlgorithms,class,7,2,0.38,81,2
\test\jdk\sun\security\pkcs11\Cipher\TestGCMKeyAndIvCheck.java,TestGCMKeyAndIvCheck,class,13,2,0.76,206,3
\test\jdk\sun\security\pkcs11\Cipher\TestKATForGCM.java,TestKATForGCM,class,8,2,0.85,343,4
\test\jdk\sun\security\pkcs11\Cipher\TestPaddingOOB.java,TestPaddingOOB,class,6,2,0.5,101,1
\test\jdk\sun\security\pkcs11\Cipher\TestPKCS5PaddingError.java,TestPKCS5PaddingError,class,10,2,0.69,159,4
\test\jdk\sun\security\pkcs11\Cipher\TestRawRSACipher.java,TestRawRSACipher,class,10,2,0.5,100,1
\test\jdk\sun\security\pkcs11\Cipher\TestRSACipher.java,TestRSACipher,class,13,2,0.65,141,2
\test\jdk\sun\security\pkcs11\Cipher\TestRSACipherWrap.java,TestRSACipherWrap,class,13,2,0.58,120,2
\test\jdk\sun\security\pkcs11\Cipher\TestSymmCiphers.java,TestSymmCiphers,class,12,2,0.81,268,5
\test\jdk\sun\security\pkcs11\Cipher\TestSymmCiphersNoPad.java,TestSymmCiphersNoPad,class,15,1,0.79,242,4
\test\jdk\sun\security\pkcs11\Cipher\KeyWrap\NISTWrapKAT.java,NISTWrapKAT,class,12,2,0.89,436,13
\test\jdk\sun\security\pkcs11\Cipher\KeyWrap\TestCipherKeyWrapperTest.java,TestCipherKeyWrapperTest,class,28,1,0.72,179,5
\test\jdk\sun\security\pkcs11\Cipher\KeyWrap\TestGeneral.java,TestGeneral,class,16,1,0.86,359,6
\test\jdk\sun\security\pkcs11\Cipher\KeyWrap\TestKeySizeCheck.java,TestKeySizeCheck,class,4,2,0.51,103,3
\test\jdk\sun\security\pkcs11\Cipher\KeyWrap\XMLEncKAT.java,XMLEncKAT,class,9,2,0.68,154,9
\test\jdk\sun\security\pkcs11\Config\ReadConfInUTF16Env.java,ReadConfInUTF16Env,class,5,1,0.11,56,1
\test\jdk\sun\security\pkcs11\ec\ReadCertificates.java,ReadCertificates,class,24,1,0.74,195,3
\test\jdk\sun\security\pkcs11\ec\ReadPKCS12.java,ReadPKCS12,class,23,1,0.74,194,3
