file,class,type,cbo,dit,lcom,loc,methods
\jabgui\src\main\java\org\jabref\gui\entryeditor\TabWithPreviewPanel.java,TabWithPreviewPanel,class,5,2,0,34,2
\jabgui\src\main\java\org\jabref\gui\entryeditor\UserDefinedFieldsTab.java,UserDefinedFieldsTab,class,13,2,0.02,51,1
\jabgui\src\main\java\org\jabref\gui\entryeditor\citationrelationtab\BibEntryView.java,BibEntryView,class,13,1,0.61,128,3
\jabgui\src\main\java\org\jabref\gui\entryeditor\citationrelationtab\CitationComponents.java,CitationComponents,class,5,1,0,19,1
\jabgui\src\main\java\org\jabref\gui\entryeditor\citationrelationtab\CitationRelationItem.java,CitationRelationItem,class,1,1,0,13,1
\jabgui\src\main\java\org\jabref\gui\entryeditor\citationrelationtab\CitationRelationsTab.java,CitationRelationsTab,class,95,1,0.95,1023,26
\jabgui\src\main\java\org\jabref\gui\entryeditor\citationrelationtab\CitationsRelationsTabViewModel.java,CitationsRelationsTabViewModel,class,25,1,0.76,207,12
\jabgui\src\main\java\org\jabref\gui\entryeditor\fileannotationtab\FileAnnotationTab.java,FileAnnotationTab,class,11,2,0.18,61,3
\jabgui\src\main\java\org\jabref\gui\entryeditor\fileannotationtab\FileAnnotationTabView.java,FileAnnotationTabView,class,25,1,0.61,128,9
\jabgui\src\main\java\org\jabref\gui\entryeditor\fileannotationtab\FileAnnotationTabViewModel.java,FileAnnotationTabViewModel,class,26,2,0.63,135,11
\jabgui\src\main\java\org\jabref\gui\entryeditor\fileannotationtab\FileAnnotationViewModel.java,FileAnnotationViewModel,class,6,1,0.56,113,11
\jabgui\src\main\java\org\jabref\gui\entryeditor\fileannotationtab\FulltextSearchResultsTab.java,FulltextSearchResultsTab,class,37,2,0.75,198,10
\jabgui\src\main\java\org\jabref\gui\errorconsole\ErrorConsoleView.java,ErrorConsoleView,class,30,2,0.68,157,12
\jabgui\src\main\java\org\jabref\gui\errorconsole\ErrorConsoleViewModel.java,ErrorConsoleViewModel,class,24,2,0.6,124,7
\jabgui\src\main\java\org\jabref\gui\errorconsole\LogEventViewModel.java,LogEventViewModel,class,7,1,0.07,54,4
\jabgui\src\main\java\org\jabref\gui\exporter\CreateModifyExporterDialogView.java,CreateModifyExporterDialogView,class,10,2,0.11,56,6
\jabgui\src\main\java\org\jabref\gui\exporter\CreateModifyExporterDialogViewModel.java,CreateModifyExporterDialogViewModel,class,12,2,0.48,96,6
\jabgui\src\main\java\org\jabref\gui\exporter\ExportCommand.java,ExportCommand,class,27,2,0.67,150,7
\jabgui\src\main\java\org\jabref\gui\exporter\ExporterViewModel.java,ExporterViewModel,class,3,1,0,41,5
\jabgui\src\main\java\org\jabref\gui\exporter\ExportToClipboardAction.java,ExportToClipboardAction,class,31,2,0.69,162,7
\jabgui\src\main\java\org\jabref\gui\exporter\SaveAction.java,SaveAction,class,9,2,0.21,63,4
\jabgui\src\main\java\org\jabref\gui\exporter\SaveAllAction.java,SaveAllAction,class,11,2,0,47,3
\jabgui\src\main\java\org\jabref\gui\exporter\SaveDatabaseAction.java,SaveDatabaseAction,class,42,1,0.84,314,10
\jabgui\src\main\java\org\jabref\gui\exporter\WriteMetadataToLinkedPdfsAction.java,WriteMetadataToLinkedPdfsAction,class,27,2,0.77,213,14
\jabgui\src\main\java\org\jabref\gui\externalfiles\AutoLinkFilesAction.java,AutoLinkFilesAction,class,22,2,0.59,121,4
\jabgui\src\main\java\org\jabref\gui\externalfiles\AutoRenameFileOnEntryChange.java,AutoRenameFileOnEntryChange,class,9,1,0,44,3
\jabgui\src\main\java\org\jabref\gui\externalfiles\AutoSetFileLinksUtil.java,AutoSetFileLinksUtil,class,29,1,0.82,281,14
\jabgui\src\main\java\org\jabref\gui\externalfiles\ChainedFilters.java,ChainedFilters,class,6,1,0,27,1
\jabgui\src\main\java\org\jabref\gui\externalfiles\DownloadFullTextAction.java,DownloadFullTextAction,class,20,2,0.65,144,5
\jabgui\src\main\java\org\jabref\gui\externalfiles\DuplicateDecisionResult.java,DuplicateDecisionResult,class,2,1,0,11,1
\jabgui\src\main\java\org\jabref\gui\externalfiles\EntryImportHandlerTracker.java,EntryImportHandlerTracker,class,7,1,0.34,76,7
\jabgui\src\main\java\org\jabref\gui\externalfiles\ExternalFilesEntryLinker.java,ExternalFilesEntryLinker,class,20,1,0.48,96,5
\jabgui\src\main\java\org\jabref\gui\externalfiles\FileExtensionViewModel.java,FileExtensionViewModel,class,11,1,0,47,4
\jabgui\src\main\java\org\jabref\gui\externalfiles\FileFilterUtils.java,FileFilterUtils,class,13,1,0.59,123,5
\jabgui\src\main\java\org\jabref\gui\externalfiles\FileSelectionPage.java,FileSelectionPage,class,29,2,0.77,215,13
\jabgui\src\main\java\org\jabref\gui\externalfiles\FindUnlinkedFilesAction.java,FindUnlinkedFilesAction,class,5,2,0,28,2
