file,class,type,cbo,dit,lcom,loc,methods
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\DateNumberFormat.java,DateNumberFormat,class,12,2,0.83,289,16
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\DayPeriodRules.java,DayPeriodRules,class,5,1,0.87,378,19
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\DontCareFieldPosition.java,DontCareFieldPosition,class,1,2,0,45,2
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\Grego.java,Grego,class,1,1,0.79,238,11
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUBinary.java,ICUBinary,class,15,1,0.94,794,28
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUCache.java,ICUCache,class,1,1,0,27,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUConfig.java,ICUConfig,class,7,1,0.44,90,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUCurrencyDisplayInfoProvider.java,ICUCurrencyDisplayInfoProvider,class,15,1,0.85,337,12
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUCurrencyMetaInfo.java,ICUCurrencyMetaInfo,class,7,2,0.83,291,20
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUData.java,ICUData,class,6,1,0.79,233,14
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUDataVersion.java,ICUDataVersion,class,3,1,0,45,2
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUDebug.java,ICUDebug,class,1,1,0.63,135,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICULangDataTables.java,ICULangDataTables,class,1,2,0,19,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICULocaleService.java,ICULocaleService,class,5,2,0.92,640,29
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUNotifier.java,ICUNotifier,class,4,1,0.71,174,6
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICURegionDataTables.java,ICURegionDataTables,class,1,2,0,19,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUResourceBundle.java,ICUResourceBundle,class,21,2,0.97,1528,44
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUResourceBundleImpl.java,ICUResourceBundleImpl,class,6,2,0.84,310,11
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUResourceBundleReader.java,ICUResourceBundleReader,class,12,1,0.96,1398,54
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUResourceTableAccess.java,ICUResourceTableAccess,class,2,1,0.49,98,1
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICURWLock.java,ICURWLock,class,1,1,0.75,200,10
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\ICUService.java,ICUService,class,17,1,0.95,974,34
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\IDNA2003.java,IDNA2003,class,4,1,0.89,439,12
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\IllegalIcuArgumentException.java,IllegalIcuArgumentException,class,1,2,0,37,3
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\IntTrie.java,IntTrie,class,4,2,0.85,342,9
\jre_emul\android\platform\external\icu\android_icu4j\src\main\java\android\icu\impl\IntTrieBuilder.java,IntTrieBuilder,class,6,2,0.94,796,10
