file,class,type,cbo,dit,lcom,loc,methods
\zipkin-junit5\src\main\java\zipkin2\junit5\HttpFailure.java,HttpFailure,class,2,1,0,34,1
\zipkin-junit5\src\main\java\zipkin2\junit5\ZipkinDispatcher.java,ZipkinDispatcher,class,13,2,0.43,88,3
\zipkin-junit5\src\main\java\zipkin2\junit5\ZipkinExtension.java,ZipkinExtension,class,19,1,0.68,154,10
\zipkin-junit5\src\test\java\zipkin2\junit5\ZipkinExtensionTest.java,ZipkinExtensionTest,class,18,1,0.72,180,8
\zipkin-server\src\main\java\zipkin\server\ZipkinServer.java,ZipkinServer,class,8,1,0,49,1
\zipkin-server\src\main\java\zipkin2\server\internal\BodyIsExceptionMessage.java,BodyIsExceptionMessage,class,11,1,0,41,1
\zipkin-server\src\main\java\zipkin2\server\internal\ConditionalOnSelfTracing.java,ConditionalOnSelfTracing,class,10,2,0.32,73,1
\zipkin-server\src\main\java\zipkin2\server\internal\ConditionalOnThrottledStorage.java,ConditionalOnThrottledStorage,class,9,2,0,34,1
\zipkin-server\src\main\java\zipkin2\server\internal\EnableZipkinServer.java,EnableZipkinServer,class,6,1,0,20,1
\zipkin-server\src\main\java\zipkin2\server\internal\InternalZipkinConfiguration.java,InternalZipkinConfiguration,class,16,1,0,47,1
\zipkin-server\src\main\java\zipkin2\server\internal\JsonUtil.java,JsonUtil,class,6,1,0,35,1
\zipkin-server\src\main\java\zipkin2\server\internal\MicrometerCollectorMetrics.java,MicrometerCollectorMetrics,class,6,1,0.63,135,4
\zipkin-server\src\main\java\zipkin2\server\internal\package-info.java,package-info,class,1,1,0,9,1
\zipkin-server\src\main\java\zipkin2\server\internal\WrappingExecutorService.java,WrappingExecutorService,class,9,2,0.46,92,7
\zipkin-server\src\main\java\zipkin2\server\internal\ZipkinActuatorImporter.java,ZipkinActuatorImporter,class,8,1,0.42,86,1
\zipkin-server\src\main\java\zipkin2\server\internal\ZipkinConfiguration.java,ZipkinConfiguration,class,23,1,0.64,138,3
\zipkin-server\src\main\java\zipkin2\server\internal\ZipkinGrpcCollector.java,ZipkinGrpcCollector,class,15,2,0.38,80,1
\zipkin-server\src\main\java\zipkin2\server\internal\ZipkinHttpCollector.java,ZipkinHttpCollector,class,33,1,0.8,252,5
\zipkin-server\src\main\java\zipkin2\server\internal\ZipkinHttpConfiguration.java,ZipkinHttpConfiguration,class,24,1,0.52,104,1
\zipkin-server\src\main\java\zipkin2\server\internal\ZipkinModuleImporter.java,ZipkinModuleImporter,class,8,1,0.26,68,1
\zipkin-server\src\main\java\zipkin2\server\internal\ZipkinQueryApiV2.java,ZipkinQueryApiV2,class,37,1,0.81,258,5
