file,class,type,cbo,dit,lcom,loc,methods
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\CalculatedFieldCtx.java,CalculatedFieldCtx,class,63,1,0.94,823,47
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\CalculatedFieldScriptEngine.java,CalculatedFieldScriptEngine,class,2,1,0,29,1
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\CalculatedFieldState.java,CalculatedFieldState,class,24,1,0.63,136,7
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\CalculatedFieldTbelScriptEngine.java,CalculatedFieldTbelScriptEngine,class,12,1,0.39,82,4
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\HasEntityLimit.java,HasEntityLimit,class,1,1,0,29,1
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\HasLatestTs.java,HasLatestTs,class,1,1,0,22,1
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\KafkaCalculatedFieldStateService.java,KafkaCalculatedFieldStateService,class,34,1,0.71,174,8
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\RocksDBCalculatedFieldStateService.java,RocksDBCalculatedFieldStateService,class,16,2,0.42,86,4
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\ScriptCalculatedFieldState.java,ScriptCalculatedFieldState,class,13,2,0.28,69,2
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\SimpleCalculatedFieldState.java,SimpleCalculatedFieldState,class,15,2,0.45,91,4
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\SingleValueArgumentEntry.java,SingleValueArgumentEntry,class,18,1,0.73,185,9
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\TsRollingArgumentEntry.java,TsRollingArgumentEntry,class,15,1,0.69,159,10
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\aggregation\RelatedEntitiesAggregationCalculatedFieldState.java,RelatedEntitiesAggregationCalculatedFieldState,class,38,1,0.85,329,17
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\aggregation\RelatedEntitiesArgumentEntry.java,RelatedEntitiesArgumentEntry,class,15,1,0.53,106,4
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\aggregation\function\AggEntry.java,AggEntry,class,5,1,0.14,58,1
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\aggregation\function\AvgAggEntry.java,AvgAggEntry,class,4,2,0,47,2
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\aggregation\function\BaseAggEntry.java,BaseAggEntry,class,1,1,0.09,55,2
\application\src\main\java\org\thingsboard\server\service\cf\ctx\state\aggregation\function\CountAggEntry.java,CountAggEntry,class,2,1,0,41,2
