file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\OperationTimer.java,com.facebook.presto.operator.OperationTimer$OperationTiming,innerclass,1,1,0,1,6,1,0,6,0,0.5,0.0,0.0,6,0,1,0,0,5,6,0,0,0,4,0,0,4,0,0,4,0,0,27,5,0,0,0,0,4,0,4,0,4,0,0,0,0,19,8,0
C:\lab02_clones\prestodb_presto\presto-common\src\main\java\com\facebook\presto\common\type\TypeSignature.java,com.facebook.presto.common.type.TypeSignature$EnumMapParsingData,innerclass,5,5,0,5,3,1,0,11,0,0.16666667,0.0,0.0,3,0,0,0,0,3,3,0,0,0,4,0,0,3,0,1,4,0,5,21,2,0,0,0,0,2,0,5,0,7,0,0,0,2,26,10,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\cost\HistoricalPlanStatisticsUtil.java,com.facebook.presto.cost.HistoricalPlanStatisticsUtil,class,6,8,2,6,20,1,0,21,10,0.0,0.0,0.0,5,4,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,58,9,2,1,0,2,0,6,15,4,13,2,0,0,0,54,1,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\metadata\BuiltInTypeAndFunctionNamespaceManager.java,com.facebook.presto.metadata.BuiltInTypeAndFunctionNamespaceManager$ExactTypeSignature,innerclass,4,4,0,4,20,1,0,17,3,0.33333334,0.0,0.0,6,2,4,2,0,0,4,0,0,0,1,0,0,1,0,0,1,0,11,58,13,1,3,0,0,0,1,4,0,4,3,0,0,0,52,10,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\ExchangeClientConfig.java,com.facebook.presto.operator.ExchangeClientConfig,class,9,11,2,9,20,1,0,1,168,0.9,0.0,0.0,20,0,20,0,0,0,20,0,0,0,10,0,0,10,0,0,0,0,0,81,20,0,0,0,0,14,12,19,0,10,0,0,0,0,50,1,0
C:\lab02_clones\prestodb_presto\presto-hive\src\main\java\com\facebook\presto\hive\HudiDirectoryLister.java,com.facebook.presto.hive.HudiDirectoryLister,class,25,29,4,25,5,1,0,39,0,0.3333333,0.0,0.0,3,0,3,0,0,0,3,0,0,0,7,2,0,7,0,0,7,0,2,59,2,0,0,0,2,3,0,11,0,12,1,0,1,4,69,1,2
C:\lab02_clones\prestodb_presto\presto-google-sheets\src\test\java\com\facebook\presto\google\sheets\TestSheetsConfig.java,com.facebook.presto.google.sheets.TestSheetsConfig,class,4,4,0,4,2,1,0,15,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,8,4,3,0,3,0,0,0,0,29,1,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\metadata\FunctionAndTypeManager.java,com.facebook.presto.metadata.FunctionAndTypeManager$FunctionResolutionCacheKey,innerclass,4,4,0,4,7,1,0,14,0,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,5,25,5,0,3,0,0,5,0,3,0,3,1,0,0,0,37,10,0
C:\lab02_clones\prestodb_presto\presto-main-base\src\main\java\com\facebook\presto\operator\annotations\ImplementationDependency.java,com.facebook.presto.operator.annotations.ImplementationDependency$Factory,innerclass,13,13,0,13,8,1,0,20,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,29,6,0,0,0,2,1,0,3,1,5,1,0,0,2,29,0,0
C:\lab02_clones\prestodb_presto\presto-hive\src\test\java\com\facebook\presto\hive\TestHivePushdownDistributedQueries.java,com.facebook.presto.hive.TestHivePushdownDistributedQueries,class,6,6,0,6,5,2,0,10,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,19,2,0,0,0,0,16,0,3,1,3,0,0,0,0,59,1,0
