file,class,type,cbo,dit,lcom,loc,methods
\src\generated\main\java\emu\grasscutter\net\proto\AvatarTeamResonanceInfoOuterClass.java,AvatarTeamResonanceInfoOuterClass,class,1,1,0.95,1007,56
\src\generated\main\java\emu\grasscutter\net\proto\AvatarTeamUpdateNotifyOuterClass.java,AvatarTeamUpdateNotifyOuterClass,class,1,1,0.95,1007,54
\src\generated\main\java\emu\grasscutter\net\proto\AvatarTypeOuterClass.java,AvatarTypeOuterClass,class,1,1,0.7,169,12
\src\generated\main\java\emu\grasscutter\net\proto\AvatarUnlockTalentNotifyOuterClass.java,AvatarUnlockTalentNotifyOuterClass,class,1,1,0.93,759,47
\src\generated\main\java\emu\grasscutter\net\proto\AvatarUpgradeReqOuterClass.java,AvatarUpgradeReqOuterClass,class,1,1,0.93,688,44
\src\generated\main\java\emu\grasscutter\net\proto\AvatarUpgradeRspOuterClass.java,AvatarUpgradeRspOuterClass,class,1,1,0.96,1396,74
\src\generated\main\java\emu\grasscutter\net\proto\AvatarWearFlycloakReqOuterClass.java,AvatarWearFlycloakReqOuterClass,class,1,1,0.92,618,40
\src\generated\main\java\emu\grasscutter\net\proto\AvatarWearFlycloakRspOuterClass.java,AvatarWearFlycloakRspOuterClass,class,1,1,0.93,688,44
\src\generated\main\java\emu\grasscutter\net\proto\BAAOCAEGJBPOuterClass.java,BAAOCAEGJBPOuterClass,class,1,1,0.91,544,37
\src\generated\main\java\emu\grasscutter\net\proto\BackMyWorldReqOuterClass.java,BackMyWorldReqOuterClass,class,1,1,0.89,475,33
\src\generated\main\java\emu\grasscutter\net\proto\BackMyWorldRspOuterClass.java,BackMyWorldRspOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\BackPlayCustomDungeonOfficialReqOuterClass.java,BackPlayCustomDungeonOfficialReqOuterClass,class,1,1,0.91,547,37
\src\generated\main\java\emu\grasscutter\net\proto\BackPlayCustomDungeonOfficialRspOuterClass.java,BackPlayCustomDungeonOfficialRspOuterClass,class,1,1,0.91,547,37
\src\generated\main\java\emu\grasscutter\net\proto\BackRebornGalleryReqOuterClass.java,BackRebornGalleryReqOuterClass,class,1,1,0.91,546,37
\src\generated\main\java\emu\grasscutter\net\proto\BackRebornGalleryRspOuterClass.java,BackRebornGalleryRspOuterClass,class,1,1,0.92,617,40
\src\generated\main\java\emu\grasscutter\net\proto\BalloonGallerySettleInfoOuterClass.java,BalloonGallerySettleInfoOuterClass,class,1,1,0.94,795,49
\src\generated\main\java\emu\grasscutter\net\proto\BalloonPlayerInfoOuterClass.java,BalloonPlayerInfoOuterClass,class,1,1,0.93,755,47
\src\generated\main\java\emu\grasscutter\net\proto\BalloonSettleInfoOuterClass.java,BalloonSettleInfoOuterClass,class,1,1,0.95,962,55
\src\generated\main\java\emu\grasscutter\net\proto\BAOKDHDCCFNOuterClass.java,BAOKDHDCCFNOuterClass,class,1,1,0.7,165,12
\src\generated\main\java\emu\grasscutter\net\proto\BargainOfferPriceReqOuterClass.java,BargainOfferPriceReqOuterClass,class,1,1,0.92,617,40
\src\generated\main\java\emu\grasscutter\net\proto\BargainOfferPriceRspOuterClass.java,BargainOfferPriceRspOuterClass,class,1,1,0.94,798,49
