file,class,type,cbo,dit,lcom,loc,methods
\redisson\src\main\java\org\redisson\api\CacheAsync.java,CacheAsync,class,6,1,0.81,267,1
\redisson\src\main\java\org\redisson\api\CacheReactive.java,CacheReactive,class,7,1,0.81,269,1
\redisson\src\main\java\org\redisson\api\CacheRx.java,CacheRx,class,9,1,0.81,270,1
\redisson\src\main\java\org\redisson\api\CronSchedule.java,CronSchedule,class,3,1,0.73,185,6
\redisson\src\main\java\org\redisson\api\CuckooFilterInfo.java,CuckooFilterInfo,class,1,1,0.64,140,9
\redisson\src\main\java\org\redisson\api\DeletedObjectListener.java,DeletedObjectListener,class,1,2,0,36,1
\redisson\src\main\java\org\redisson\api\Entry.java,Entry,class,1,1,0,45,3
\redisson\src\main\java\org\redisson\api\EvictionMode.java,EvictionMode,class,1,1,0,35,1
\redisson\src\main\java\org\redisson\api\ExecutorOptions.java,ExecutorOptions,class,1,1,0.38,80,4
\redisson\src\main\java\org\redisson\api\ExpiredObjectListener.java,ExpiredObjectListener,class,1,2,0,36,1
\redisson\src\main\java\org\redisson\api\FunctionLibrary.java,FunctionLibrary,class,1,1,0.4,83,9
\redisson\src\main\java\org\redisson\api\FunctionMode.java,FunctionMode,class,1,1,0,36,1
\redisson\src\main\java\org\redisson\api\FunctionResult.java,FunctionResult,class,2,1,0.35,77,1
\redisson\src\main\java\org\redisson\api\FunctionStats.java,FunctionStats,class,3,1,0.6,125,10
\redisson\src\main\java\org\redisson\api\IdGenerator.java,IdGenerator,class,1,1,0,42,1
\redisson\src\main\java\org\redisson\api\JsonType.java,JsonType,class,1,1,0,38,1
\redisson\src\main\java\org\redisson\api\LocalCachedMapCacheOptions.java,LocalCachedMapCacheOptions,class,5,2,0.88,431,23
\redisson\src\main\java\org\redisson\api\LocalCachedMapOptions.java,LocalCachedMapOptions,class,6,2,0.9,515,28
\redisson\src\main\java\org\redisson\api\LockOptions.java,LockOptions,class,1,1,0.76,209,15
\redisson\src\main\java\org\redisson\api\MapCacheOptions.java,MapCacheOptions,class,5,2,0.51,102,7
\redisson\src\main\java\org\redisson\api\MapOptions.java,MapOptions,class,7,1,0.79,238,15
\redisson\src\main\java\org\redisson\api\Message.java,Message,class,3,1,0.32,73,4
\redisson\src\main\java\org\redisson\api\MessageArgs.java,MessageArgs,class,2,1,0.64,137,1
\redisson\src\main\java\org\redisson\api\MessageParams.java,MessageParams,class,5,1,0.67,153,15
\redisson\src\main\java\org\redisson\api\MigrateMode.java,MigrateMode,class,1,1,0,45,1
\redisson\src\main\java\org\redisson\api\NodeType.java,NodeType,class,1,1,0,27,1
\redisson\src\main\java\org\redisson\api\ObjectEncoding.java,ObjectEncoding,class,1,1,0.58,119,2
\redisson\src\main\java\org\redisson\api\ObjectListener.java,ObjectListener,class,1,2,0,28,1
\redisson\src\main\java\org\redisson\api\RandomIdGenerator.java,RandomIdGenerator,class,3,1,0,40,1
\redisson\src\main\java\org\redisson\api\RateIntervalUnit.java,RateIntervalUnit,class,1,1,0.23,65,3
\redisson\src\main\java\org\redisson\api\RateLimiterConfig.java,RateLimiterConfig,class,1,1,0.25,67,4
\redisson\src\main\java\org\redisson\api\RateType.java,RateType,class,1,1,0,35,1
\redisson\src\main\java\org\redisson\api\RAtomicDouble.java,RAtomicDouble,class,1,2,0.65,142,1
\redisson\src\main\java\org\redisson\api\RAtomicDoubleAsync.java,RAtomicDoubleAsync,class,1,2,0.65,143,1
\redisson\src\main\java\org\redisson\api\RAtomicDoubleReactive.java,RAtomicDoubleReactive,class,1,2,0.62,133,1
\redisson\src\main\java\org\redisson\api\RAtomicDoubleRx.java,RAtomicDoubleRx,class,2,2,0.63,134,1
\redisson\src\main\java\org\redisson\api\RAtomicLong.java,RAtomicLong,class,1,2,0.65,142,1
\redisson\src\main\java\org\redisson\api\RAtomicLongAsync.java,RAtomicLongAsync,class,1,2,0.65,143,1
\redisson\src\main\java\org\redisson\api\RAtomicLongReactive.java,RAtomicLongReactive,class,1,2,0.62,133,1
\redisson\src\main\java\org\redisson\api\RAtomicLongRx.java,RAtomicLongRx,class,2,2,0.63,134,1
\redisson\src\main\java\org\redisson\api\RBatch.java,RBatch,class,3,1,0.92,649,1
\redisson\src\main\java\org\redisson\api\RBatchReactive.java,RBatchReactive,class,3,1,0.92,629,1
\redisson\src\main\java\org\redisson\api\RBatchRx.java,RBatchRx,class,4,1,0.92,631,1
\redisson\src\main\java\org\redisson\api\RBinaryStream.java,RBinaryStream,class,4,2,0.22,64,1
\redisson\src\main\java\org\redisson\api\RBinaryStreamReactive.java,RBinaryStreamReactive,class,2,2,0.18,61,1
\redisson\src\main\java\org\redisson\api\RBinaryStreamRx.java,RBinaryStreamRx,class,2,2,0.18,61,1
\redisson\src\main\java\org\redisson\api\RBitSet.java,RBitSet,class,3,2,0.88,414,3
\redisson\src\main\java\org\redisson\api\RBitSetAsync.java,RBitSetAsync,class,3,2,0.88,416,1
\redisson\src\main\java\org\redisson\api\RBitSetReactive.java,RBitSetReactive,class,4,2,0.88,410,1
\redisson\src\main\java\org\redisson\api\RBitSetRx.java,RBitSetRx,class,5,2,0.88,412,1
\redisson\src\main\java\org\redisson\api\RBlockingDeque.java,RBlockingDeque,class,7,2,0.54,109,1
\redisson\src\main\java\org\redisson\api\RBlockingDequeAsync.java,RBlockingDequeAsync,class,4,2,0.58,118,1
\redisson\src\main\java\org\redisson\api\RBlockingDequeReactive.java,RBlockingDequeReactive,class,3,2,0.62,131,1
\redisson\src\main\java\org\redisson\api\RBlockingDequeRx.java,RBlockingDequeRx,class,5,2,0.62,133,1
\redisson\src\main\java\org\redisson\api\RBlockingQueue.java,RBlockingQueue,class,8,2,0.69,163,1
\redisson\src\main\java\org\redisson\api\RBlockingQueueAsync.java,RBlockingQueueAsync,class,6,2,0.76,212,1
\redisson\src\main\java\org\redisson\api\RBlockingQueueReactive.java,RBlockingQueueReactive,class,7,2,0.78,227,1
\redisson\src\main\java\org\redisson\api\RBlockingQueueRx.java,RBlockingQueueRx,class,9,2,0.78,227,1
\redisson\src\main\java\org\redisson\api\RBloomFilter.java,RBloomFilter,class,1,2,0.56,113,1
\redisson\src\main\java\org\redisson\api\RBloomFilterAsync.java,RBloomFilterAsync,class,1,2,0.56,113,1
\redisson\src\main\java\org\redisson\api\RBloomFilterNative.java,RBloomFilterNative,class,7,2,0.64,140,2
\redisson\src\main\java\org\redisson\api\RBloomFilterNativeAsync.java,RBloomFilterNativeAsync,class,7,2,0.65,142,1
\redisson\src\main\java\org\redisson\api\RBloomFilterNativeReactive.java,RBloomFilterNativeReactive,class,8,2,0.65,143,1
\redisson\src\main\java\org\redisson\api\RBloomFilterNativeRx.java,RBloomFilterNativeRx,class,9,2,0.65,144,1
\redisson\src\main\java\org\redisson\api\RBloomFilterReactive.java,RBloomFilterReactive,class,2,2,0.57,115,1
\redisson\src\main\java\org\redisson\api\RBloomFilterRx.java,RBloomFilterRx,class,2,2,0.57,115,1
\redisson\src\main\java\org\redisson\api\RBoundedBlockingQueue.java,RBoundedBlockingQueue,class,1,2,0,36,1
\redisson\src\main\java\org\redisson\api\RBoundedBlockingQueueAsync.java,RBoundedBlockingQueueAsync,class,1,2,0.09,55,1
\redisson\src\main\java\org\redisson\api\RBucket.java,RBucket,class,5,2,0.84,318,2
\redisson\src\main\java\org\redisson\api\RBucketAsync.java,RBucketAsync,class,5,2,0.83,303,1
\redisson\src\main\java\org\redisson\api\RBucketReactive.java,RBucketReactive,class,6,2,0.84,308,1
\redisson\src\main\java\org\redisson\api\RBucketRx.java,RBucketRx,class,8,2,0.84,310,1
\redisson\src\main\java\org\redisson\api\RBuckets.java,RBuckets,class,2,2,0.33,75,1
\redisson\src\main\java\org\redisson\api\RBucketsAsync.java,RBucketsAsync,class,2,1,0.34,76,1
\redisson\src\main\java\org\redisson\api\RBucketsReactive.java,RBucketsReactive,class,3,1,0.35,77,1
\redisson\src\main\java\org\redisson\api\RBucketsRx.java,RBucketsRx,class,4,1,0.35,77,1
\redisson\src\main\java\org\redisson\api\RCascadeType.java,RCascadeType,class,1,1,0.04,52,1
\redisson\src\main\java\org\redisson\api\RClientSideCaching.java,RClientSideCaching,class,1,2,0.81,267,1
\redisson\src\main\java\org\redisson\api\RCollectionAsync.java,RCollectionAsync,class,1,2,0.5,101,1
\redisson\src\main\java\org\redisson\api\RCollectionReactive.java,RCollectionReactive,class,4,2,0.59,122,1
\redisson\src\main\java\org\redisson\api\RCollectionRx.java,RCollectionRx,class,4,2,0.59,122,1
\redisson\src\main\java\org\redisson\api\RCountDownLatch.java,RCountDownLatch,class,1,2,0.32,73,1
\redisson\src\main\java\org\redisson\api\RCountDownLatchAsync.java,RCountDownLatchAsync,class,1,2,0.33,75,1
\redisson\src\main\java\org\redisson\api\RCountDownLatchReactive.java,RCountDownLatchReactive,class,2,2,0.35,77,1
\redisson\src\main\java\org\redisson\api\RCountDownLatchRx.java,RCountDownLatchRx,class,3,2,0.36,78,1
\redisson\src\main\java\org\redisson\api\RCuckooFilter.java,RCuckooFilter,class,4,2,0.68,154,1
\redisson\src\main\java\org\redisson\api\RCuckooFilterAsync.java,RCuckooFilterAsync,class,4,2,0.67,150,1
\redisson\src\main\java\org\redisson\api\RCuckooFilterReactive.java,RCuckooFilterReactive,class,5,2,0.67,151,1
\redisson\src\main\java\org\redisson\api\RCuckooFilterRx.java,RCuckooFilterRx,class,6,2,0.67,152,1
\redisson\src\main\java\org\redisson\api\RDelayedQueue.java,RDelayedQueue,class,1,2,0.02,51,1
\redisson\src\main\java\org\redisson\api\RDeque.java,RDeque,class,3,2,0.5,101,1
\redisson\src\main\java\org\redisson\api\RDequeAsync.java,RDequeAsync,class,2,2,0.77,220,1
\redisson\src\main\java\org\redisson\api\RDequeReactive.java,RDequeReactive,class,3,2,0.78,223,1
\redisson\src\main\java\org\redisson\api\RDequeRx.java,RDequeRx,class,5,2,0.78,224,1
\redisson\src\main\java\org\redisson\api\RDestroyable.java,RDestroyable,class,1,1,0,32,1
\redisson\src\main\java\org\redisson\api\RDoubleAdder.java,RDoubleAdder,class,1,2,0.48,96,2
\redisson\src\main\java\org\redisson\api\RedissonClient.java,RedissonClient,class,8,1,0.98,2219,1
\redisson\src\main\java\org\redisson\api\RedissonNodeInitializer.java,RedissonNodeInitializer,class,1,1,0,35,1
\redisson\src\main\java\org\redisson\api\RedissonReactiveClient.java,RedissonReactiveClient,class,6,1,0.97,1824,1
\redisson\src\main\java\org\redisson\api\RedissonRxClient.java,RedissonRxClient,class,5,1,0.97,1815,1
\redisson\src\main\java\org\redisson\api\RemoteInvocationOptions.java,RemoteInvocationOptions,class,2,1,0.72,181,9
\redisson\src\main\java\org\redisson\api\RExecutorBatchFuture.java,RExecutorBatchFuture,class,1,2,0,35,1
\redisson\src\main\java\org\redisson\api\RExecutorFuture.java,RExecutorFuture,class,1,2,0,37,1
\redisson\src\main\java\org\redisson\api\RExecutorService.java,RExecutorService,class,5,2,0.81,261,3
\redisson\src\main\java\org\redisson\api\RExecutorServiceAsync.java,RExecutorServiceAsync,class,4,1,0.73,184,1
\redisson\src\main\java\org\redisson\api\RExpirable.java,RExpirable,class,4,2,0.74,193,1
\redisson\src\main\java\org\redisson\api\RExpirableAsync.java,RExpirableAsync,class,4,2,0.74,194,1
\redisson\src\main\java\org\redisson\api\RExpirableReactive.java,RExpirableReactive,class,5,2,0.74,196,1
\redisson\src\main\java\org\redisson\api\RExpirableRx.java,RExpirableRx,class,5,2,0.74,196,1
\redisson\src\main\java\org\redisson\api\RFencedLock.java,RFencedLock,class,1,2,0.48,96,1
