file,class,type,cbo,dit,lcom,loc,methods
\hiddenapi\stubs\src\main\java\android\content\res\Resources.java,Resources,class,1,1,0,21,2
\hiddenapi\stubs\src\main\java\android\content\res\ResourcesImpl.java,ResourcesImpl,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\res\ResourcesKey.java,ResourcesKey,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\content\res\TypedArray.java,TypedArray,class,1,1,0,7,1
\hiddenapi\stubs\src\main\java\android\ddm\DdmHandleAppName.java,DdmHandleAppName,class,1,1,0,7,1
\hiddenapi\stubs\src\main\java\android\graphics\Movie.java,Movie,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\graphics\drawable\Drawable.java,Drawable,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\os\Binder.java,Binder,class,3,1,0.19,62,5
\hiddenapi\stubs\src\main\java\android\os\Build.java,Build,class,1,1,0,15,4
\hiddenapi\stubs\src\main\java\android\os\Bundle.java,Bundle,class,1,1,0,23,1
\hiddenapi\stubs\src\main\java\android\os\Environment.java,Environment,class,1,1,0,9,1
\hiddenapi\stubs\src\main\java\android\os\Handler.java,Handler,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\os\IBinder.java,IBinder,class,3,1,0,33,2
\hiddenapi\stubs\src\main\java\android\os\IInterface.java,IInterface,class,1,1,0,6,1
\hiddenapi\stubs\src\main\java\android\os\IPowerManager.java,IPowerManager,class,1,2,0,12,1
\hiddenapi\stubs\src\main\java\android\os\IServiceCallback.java,IServiceCallback,class,1,2,0,13,1
\hiddenapi\stubs\src\main\java\android\os\IServiceManager.java,IServiceManager,class,1,2,0,16,2
\hiddenapi\stubs\src\main\java\android\os\IUserManager.java,IUserManager,class,3,2,0,32,1
\hiddenapi\stubs\src\main\java\android\os\Parcel.java,Parcel,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\os\Parcelable.java,Parcelable,class,1,1,0,10,2
\hiddenapi\stubs\src\main\java\android\os\PersistableBundle.java,PersistableBundle,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\os\RemoteException.java,RemoteException,class,1,2,0,8,1
\hiddenapi\stubs\src\main\java\android\os\ResultReceiver.java,ResultReceiver,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\os\SELinux.java,SELinux,class,1,1,0,15,2
\hiddenapi\stubs\src\main\java\android\os\ServiceManager.java,ServiceManager,class,1,1,0,28,1
\hiddenapi\stubs\src\main\java\android\os\ShellCallback.java,ShellCallback,class,1,1,0,25,3
\hiddenapi\stubs\src\main\java\android\os\ShellCommand.java,ShellCommand,class,3,1,0,33,4
\hiddenapi\stubs\src\main\java\android\os\SystemProperties.java,SystemProperties,class,2,1,0,26,3
\hiddenapi\stubs\src\main\java\android\os\UserHandle.java,UserHandle,class,1,1,0,17,2
\hiddenapi\stubs\src\main\java\android\os\UserManager.java,UserManager,class,2,1,0,11,1
\hiddenapi\stubs\src\main\java\android\permission\IPermissionManager.java,IPermissionManager,class,1,1,0,8,1
\hiddenapi\stubs\src\main\java\android\system\ErrnoException.java,ErrnoException,class,1,2,0,5,1
\hiddenapi\stubs\src\main\java\android\system\Int32Ref.java,Int32Ref,class,1,1,0,15,2
\hiddenapi\stubs\src\main\java\android\system\Os.java,Os,class,3,1,0,23,2
\hiddenapi\stubs\src\main\java\android\util\DisplayMetrics.java,DisplayMetrics,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\util\MutableInt.java,MutableInt,class,1,1,0,9,1
\hiddenapi\stubs\src\main\java\android\util\TypedValue.java,TypedValue,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\view\IWindowManager.java,IWindowManager,class,5,2,0,17,1
\hiddenapi\stubs\src\main\java\android\webkit\WebViewDelegate.java,WebViewDelegate,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\webkit\WebViewFactory.java,WebViewFactory,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\android\webkit\WebViewFactoryProvider.java,WebViewFactoryProvider,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\androidx\annotation\IntRange.java,IntRange,class,8,1,0.02,51,1
\hiddenapi\stubs\src\main\java\androidx\annotation\RequiresApi.java,RequiresApi,class,7,1,0.02,51,1
\hiddenapi\stubs\src\main\java\com\android\internal\os\BinderInternal.java,BinderInternal,class,1,1,0,7,1
\hiddenapi\stubs\src\main\java\com\android\internal\os\ZygoteInit.java,ZygoteInit,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\com\android\internal\util\XmlUtils.java,XmlUtils,class,4,1,0,14,1
\hiddenapi\stubs\src\main\java\com\android\server\LocalServices.java,LocalServices,class,1,1,0,8,1
\hiddenapi\stubs\src\main\java\com\android\server\SystemService.java,SystemService,class,1,1,0,4,1
\hiddenapi\stubs\src\main\java\com\android\server\SystemServiceManager.java,SystemServiceManager,class,1,1,0,7,1
\hiddenapi\stubs\src\main\java\com\android\server\am\ActivityManagerService.java,ActivityManagerService,class,1,2,0,14,2
\hiddenapi\stubs\src\main\java\com\android\server\am\ProcessRecord.java,ProcessRecord,class,1,1,0,5,1
\hiddenapi\stubs\src\main\java\dalvik\system\BaseDexClassLoader.java,BaseDexClassLoader,class,1,2,0,17,2
\hiddenapi\stubs\src\main\java\dalvik\system\VMRuntime.java,VMRuntime,class,1,1,0,15,2
\hiddenapi\stubs\src\main\java\org\xmlpull\v1\XmlPullParserException.java,XmlPullParserException,class,1,2,0,4,1
\hiddenapi\stubs\src\main\java\sun\misc\CompoundEnumeration.java,CompoundEnumeration,class,2,1,0,34,3
\hiddenapi\stubs\src\main\java\sun\net\www\ParseUtil.java,ParseUtil,class,1,1,0,7,1
\hiddenapi\stubs\src\main\java\sun\net\www\protocol\jar\Handler.java,Handler,class,1,2,0,4,1
\hiddenapi\stubs\src\main\java\xposed\dummy\XResourcesSuperClass.java,XResourcesSuperClass,class,1,2,0,24,1
\hiddenapi\stubs\src\main\java\xposed\dummy\XTypedArraySuperClass.java,XTypedArraySuperClass,class,2,2,0,20,1
\magisk-loader\src\main\java\org\lsposed\lspd\core\Main.java,Main,class,6,1,0,42,1
\magisk-loader\src\main\java\org\lsposed\lspd\service\ActivityController.java,ActivityController,class,25,2,0.81,260,10
\magisk-loader\src\main\java\org\lsposed\lspd\service\BridgeService.java,BridgeService,class,13,1,0.77,220,6
\magisk-loader\src\main\java\org\lsposed\lspd\service\ParcelUtils.java,ParcelUtils,class,3,1,0.15,59,2
\magisk-loader\src\main\java\org\lsposed\lspd\util\ParasiticManagerHooker.java,ParasiticManagerHooker,class,38,1,0.86,350,9
\services\daemon-service\src\main\java\org\lsposed\lspd\util\Utils.java,Utils,class,6,1,0.35,77,6
