file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\draggable\DraggableCoordinatorLayout.java,io.material.catalog.draggable.DraggableCoordinatorLayout,class,8,9,1,8,10,2,0,10,16,0.75,0.0,0.0,8,0,7,1,0,0,7,0,0,0,4,0,0,4,0,0,3,0,0,69,3,0,2,0,0,0,0,4,0,4,1,1,1,0,37,1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\snackbar\Snackbar.java,com.google.android.material.snackbar.Snackbar$Callback,innerclass,3,3,0,3,2,2,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,5,5,0,0,0,5,0,0,11,0,0,0,0,0,0,0,5,0,5,0,0,0,0,59,9,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\adaptive\AdaptiveListViewDemoFragment.java,io.material.catalog.adaptive.AdaptiveListViewDemoFragment$EmailAdapter,innerclass,13,13,0,13,8,2,0,21,21,0.85714287,0.0,0.0,7,0,5,1,0,1,6,0,0,0,1,0,0,1,0,0,1,0,1,59,3,0,1,0,2,1,2,5,2,5,1,1,2,0,34,24,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\carousel\CarouselFragment.java,io.material.catalog.carousel.CarouselFragment,class,4,6,2,4,4,3,0,1,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,50,4,0,0,0,0,0,0,0,0,0,0,5,1,0,21,1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\color\ColorResourcesTableCreator.java,com.google.android.material.color.ColorResourcesTableCreator$ResChunkHeader,innerclass,1,1,0,1,2,1,0,3,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,3,0,0,3,0,0,3,0,3,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,29,10,0
C:\lab02_clones\material-components_material-components-android\catalog\java\io\material\catalog\bottomnav\BottomNavigationFragment.java,io.material.catalog.bottomnav.BottomNavigationFragment,class,3,5,2,3,4,3,0,1,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,1,0,1,0,3,1,0,25,1,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\datepicker\Month.java,com.google.android.material.datepicker.Month,class,9,18,9,9,24,1,0,15,18,0.78125,0.0,0.0,16,3,5,1,0,10,15,0,0,0,8,1,1,2,0,5,7,0,9,107,16,0,4,0,4,1,5,17,6,16,1,1,0,0,125,16,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\progressindicator\LinearDrawingDelegate.java,com.google.android.material.progressindicator.LinearDrawingDelegate,class,20,24,4,20,53,2,0,55,22,0.7583333,0.0,0.0,12,0,0,4,0,8,8,0,0,0,10,0,0,9,0,1,0,0,11,238,2,1,12,0,19,0,131,70,114,49,4,0,0,0,197,16,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\bottomappbar\BottomAppBar.java,com.google.android.material.bottomappbar.BottomAppBar$SavedState,innerclass,8,8,0,8,5,2,0,3,1,0.44444445,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,1,1,0,0,2,1,0,0,29,0,0,1,0,0,0,3,3,0,3,0,1,0,0,22,8,0
C:\lab02_clones\material-components_material-components-android\lib\java\com\google\android\material\color\HarmonizedColorAttributes.java,com.google.android.material.color.HarmonizedColorAttributes,class,5,10,5,5,8,1,0,1,0,0.5555555,0.0,0.0,6,3,5,1,0,0,5,0,0,0,3,1,0,3,0,0,3,0,1,27,5,0,2,0,0,1,3,3,0,3,1,0,0,0,97,17,0
